Event	ID	Name			Wwise Object Path	Notes
	98439365	Play_Player_Footsteps			\Player\PlayerLocomotion\Play_Player_Footsteps	
	253791182	Play_Chomper_Spotted			\NPC\ChomperCombat\Play_Chomper_Spotted	
	651543525	Play_Rock_Break			\World\Play_Rock_Break	
	866798855	UI_Text_Pop			\UI\UI_Text_Pop	
	877612971	Play_Staff_Pickup			\Player\PlayerCombat\Play_Staff_Pickup	
	1219048826	UI_Start			\UI\UI_Start	
	2024222415	UI_Back			\UI\UI_Back	
	2118900976	UI_Hover			\UI\UI_Hover	
	2249769530	UI_Click			\UI\UI_Click	
	2329507261	Play_Chomper_Slurp			\NPC\ChomperCombat\Play_Chomper_Slurp	
	2370959289	Play_Player_Roll			\Player\PlayerLocomotion\Play_Player_Roll	
	2528119339	Play_Player_JumpUp			\Player\PlayerLocomotion\Play_Player_JumpUp	
	2676390936	Play_Amb_Global			\Ambience\Play_Amb_Global	
	2718565570	Play_World_Staff_Swell_Lp			\World\Play_World_Staff_Swell_Lp	
	2761388991	Play_Chomper_Death			\NPC\ChomperCombat\Play_Chomper_Death	
	2774129122	UI_Select			\UI\UI_Select	
	3083016892	UI_Cancel			\UI\UI_Cancel	
	3136529387	Play_Chomper_Grunt			\NPC\ChomperCombat\Play_Chomper_Grunt	
	3213331111	Play_Amb_Spaceship			\Ambience\Play_Amb_Spaceship	
	3213519765	UI_ESC			\UI\UI_ESC	
	3615463328	Play_Chomper_Smell			\NPC\ChomperCombat\Play_Chomper_Smell	
	3707491759	Play_Staff_Swing			\Player\PlayerCombat\Play_Staff_Swing	
	3742480528	Play_Chomper_Footsteps			\NPC\ChomperLocomotion\Play_Chomper_Footsteps	
	3909382469	UI_Text_PopOut			\UI\UI_Text_PopOut	
	4104589597	Play_Chomper_Breath			\NPC\ChomperCombat\Play_Chomper_Breath	
	4249207015	Play_Player_Land			\Player\PlayerLocomotion\Play_Player_Land	

Switch Group	ID	Name			Wwise Object Path	Notes
	806507282	ChomperFootsteps			\Default Work Unit\ChomperFootsteps	
	1681012287	PlayerFootsteps			\Default Work Unit\PlayerFootsteps	

Switch	ID	Name	Switch Group			Notes
	1216965916	Stone	PlayerFootsteps			
	2195636714	Dirt	PlayerFootsteps			
	4248645337	Grass	PlayerFootsteps			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	324719264	SFX_Staff_PickUp	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\E8\{E82D6974-13AA-87B0-C3E1-3A23EEDC64DA}.wem		\Actor-Mixer Hierarchy\Player\Player_Combat\SFX_Staff_PickUp		224268
	348037534	SFX_Ellen_Cloth_02	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\B8\{B8D3F86B-5724-07E2-ECE1-B9950E9902EA}.wem		\Actor-Mixer Hierarchy\Player\Player_Cloth\SFX_Ellen_Cloth_02		78968
	352522030	UI_Text_PopOut	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\44\{44D237C7-C00E-9291-F562-54867A09EECD}.wem		\Actor-Mixer Hierarchy\UI\UI_Text_PopOut		22108
	374993025	SFX_Ellen_Footstep_Dirt_01	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\DF\{DFE9D73C-CC9B-6C89-D846-DBCD2B779611}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Dirt\SFX_Ellen_Footstep_Dirt_01		72016
	404211316	SFX_Ellen_Footstep_Grass_07	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\B2\{B2B1FB80-3E99-E751-0F4F-710D3836C7E1}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Grass\SFX_Ellen_Footstep_Grass_07		95720
	420773595	AMB_Spaceship	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\59\{5999B511-3947-A5F8-5CD5-61FA695F7C11}.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Global\AMB_Spaceship		3845592
	423665199	SFX_Ellen_Footstep_Dirt_02	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\BF\{BFB79513-F007-2A3B-DC20-6A0143BD1EA3}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Dirt\SFX_Ellen_Footstep_Dirt_02		66428
	424906995	SFX_Ellen_Footstep_Grass_09	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\9C\{9CB3E737-3461-98BB-1940-7B9BBDB3CDE6}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Grass\SFX_Ellen_Footstep_Grass_09		96312
	430015297	Player_Land_Stone	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\71\{71FF979B-2D53-76A4-FD6B-F8A319B64481}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Land\Player_Land_Stone		76432
	439165719	SFX_Chomper_Breath_01	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\F6\{F6C76081-B2DB-A45A-1998-91E751646F90}.wem		\Actor-Mixer Hierarchy\NPC\Chomper_Combat\SFX_Chomper_Breath_01		71008
	471114426	UI_Hover	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\99\{99B352D3-2F0E-9C54-3999-1A2DC77A144E}.wem		\Actor-Mixer Hierarchy\UI\UI_Hover		75432
	473746383	SFX_Rock_Break	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\A2\{A2A32DD2-1B2E-9B7C-3B30-C8E091B8C766}.wem		\Actor-Mixer Hierarchy\World\World\Interactions\SFX_Rock_Break		218716
	492557416	UI_Menu_ESC	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\FA\{FAAE173C-5B09-DD6B-D045-6BF7F2EA0127}.wem		\Actor-Mixer Hierarchy\UI\UI_Menu_ESC		41104
	501566221	SFX_Ellen_Footstep_Dirt_04	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\87\{87EA38D1-1493-6F2D-65D2-085601423028}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Dirt\SFX_Ellen_Footstep_Dirt_04		75188
	515365309	SFX_Chomper_Footstep_06	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\8B\{8B029DA6-7220-C552-231E-C14C3D455D81}.wem		\Actor-Mixer Hierarchy\NPC\NPC_Movement\Chomper_Footstep\Chomper_Footstep\SFX_Chomper_Footstep_06		45568
	517086339	SFX_Chomper_Footstep_05	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\A6\{A632652E-7FFF-BA69-5A0A-C4245B1E1DA8}.wem		\Actor-Mixer Hierarchy\NPC\NPC_Movement\Chomper_Footstep\Chomper_Footstep\SFX_Chomper_Footstep_05		29196
	551571241	SFX_Ellen_Footstep_Stone_05	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\4F\{4F85B860-67C9-145F-9B6B-C5F98B09296B}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Stone\SFX_Ellen_Footstep_Stone_05		83588
	584238416	UI_Menu_Cancel	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\03\{03769441-5B6E-8338-3B64-AA95C3B5665B}.wem		\Actor-Mixer Hierarchy\UI\UI_Menu_Cancel		34476
	593107319	SFX_Staff_Swell	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\F5\{F5667C55-E28D-2168-D04F-A756C778E184}.wem		\Actor-Mixer Hierarchy\World\World\Magic\SFX_Staff_Swell		2614924
	614234922	SFX_Ellen_Footstep_Grass_01	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\23\{23154D2C-3197-55E3-8688-DF647F29EFD3}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Grass\SFX_Ellen_Footstep_Grass_01		95720
	615091416	SFX_Chomper_Footstep_03	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\13\{130A8F1D-C8A5-3B86-23C1-0E8CA2C471F5}.wem		\Actor-Mixer Hierarchy\NPC\NPC_Movement\Chomper_Footstep\Chomper_Footstep\SFX_Chomper_Footstep_03		35516
	615615615	Player_Land_Dirt	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\3F\{3F8C096F-3641-08AC-26F9-8DB275290AA2}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Land\Player_Land_Dirt		84192
	638728891	SFX_Ellen_Footstep_Grass_05	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\41\{412B0C94-B136-FC92-5DF2-554E7C925051}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Grass\SFX_Ellen_Footstep_Grass_05		96904
	643020254	UI_Menu_Click_Start	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\B5\{B5DFE9A3-5FE0-850B-502D-76A719D199C5}.wem		\Actor-Mixer Hierarchy\UI\UI_Menu_Click_Start		168792
	647502671	SFX_Ellen_Footstep_Grass_08	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\B2\{B28BF71A-AD7B-E5BC-6D2F-C871A27AAD4D}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Grass\SFX_Ellen_Footstep_Grass_08		96904
	652120000	SFX_Ellen_Footstep_Stone_06	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\CB\{CBB12FDA-B391-5EB9-98B6-E63E1C9D2F89}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Stone\SFX_Ellen_Footstep_Stone_06		78928
	679285970	SFX_Chomper_Grunt_02	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\9F\{9F0EEF1F-3866-C982-DC02-5C00940ABC78}.wem		\Actor-Mixer Hierarchy\NPC\Chomper_Combat\Chomper_Grunt\SFX_Chomper_Grunt_02		152708
	695809018	SFX_Chomper_Footstep_01	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\DA\{DAF8B199-296F-5CE7-84DB-E34D2B0B49AF}.wem		\Actor-Mixer Hierarchy\NPC\NPC_Movement\Chomper_Footstep\Chomper_Footstep\SFX_Chomper_Footstep_01		39120
	704766683	SFX_Ellen_Footstep_Dirt_03	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\66\{6669FDB7-7A77-8B8E-534F-B635CBC7F728}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Dirt\SFX_Ellen_Footstep_Dirt_03		65636
	748045547	UI_Text_Pop	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\C4\{C42D8C35-6F32-E4AD-0356-D916EA5DCA65}.wem		\Actor-Mixer Hierarchy\UI\UI_Text_Pop		20640
	754620863	SFX_Chomper_Slurp_01	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\88\{887A8BC5-25B5-834E-57BF-924E674A7CFE}.wem		\Actor-Mixer Hierarchy\NPC\Chomper_Combat\SFX_Chomper_Slurp_01		292932
	755437045	SFX_Ellen_Jump_02	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\98\{98A55DFC-0133-BCD0-E17F-B9F75025FC34}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Jump_Voice\SFX_Ellen_Jump_02		65368
	786744393	SFX_Chomper_Spotted_01	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\DF\{DF8BCA84-E988-B0B1-9D9F-D50CE9FBAE77}.wem		\Actor-Mixer Hierarchy\NPC\Chomper_Combat\SFX_Chomper_Spotted_01		178240
	793851530	SFX_Ellen_Footstep_Dirt_07	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\5C\{5C92683E-EAA5-CDD2-72C5-54EF63A671C5}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Dirt\SFX_Ellen_Footstep_Dirt_07		90120
	819759711	SFX_Staff_Swing_03	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\8B\{8BB5F184-BC39-7298-26AA-C1D13901E4FD}.wem		\Actor-Mixer Hierarchy\Player\Player_Combat\Player_Staff_Swing\SFX_Staff_Swing_03		86884
	827380283	SFX_Ellen_Footstep_Grass_04	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\C8\{C8297BA8-6A4E-A621-B0BF-075386ACB83B}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Grass\SFX_Ellen_Footstep_Grass_04		96312
	864634417	SFX_Staff_Swing_02	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\2D\{2D183B63-471C-CB05-1180-DE0D7BA7A400}.wem		\Actor-Mixer Hierarchy\Player\Player_Combat\Player_Staff_Swing\SFX_Staff_Swing_02		87336
	873452055	SFX_Ellen_Footstep_Grass_10	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\BE\{BEF346DD-E176-C24C-090A-D386EA57BFE0}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Grass\SFX_Ellen_Footstep_Grass_10		95132
	931855267	Player_Roll	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\CE\{CEA7D405-4CF5-C41C-2DF7-271D84FCDFC0}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Roll		113348
	952032992	SFX_Ellen_Footstep_Stone_07	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\35\{35F2455C-528B-441A-A6BD-CC3905CDDC66}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Stone\SFX_Ellen_Footstep_Stone_07		69180
	977271813	Player_Land_Grass	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\36\{36CB5491-FE05-AC37-7F3B-6B5562B607A8}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Land\Player_Land_Grass		95408
	978907425	SFX_Chomper_Footstep_07	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\4A\{4A831675-C4AA-47AC-4E7F-5B6A12525423}.wem		\Actor-Mixer Hierarchy\NPC\NPC_Movement\Chomper_Footstep\Chomper_Footstep\SFX_Chomper_Footstep_07		38292
	995122761	SFX_Ellen_Footstep_Stone_04	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\1D\{1DAEA103-DB0B-1836-2679-648B6DFCDACF}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Stone\SFX_Ellen_Footstep_Stone_04		76540
	1032667905	UI_Menu_Select	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\2A\{2A98A6AE-4D9C-652E-9643-0496DF1F6A31}.wem		\Actor-Mixer Hierarchy\UI\UI_Menu_Select		47760
	1040522203	SFX_Ellen_Jump_Whoosh	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\F7\{F7BB25DB-CABC-0AD4-FB02-462E960EEFA8}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\SFX_Ellen_Jump_Whoosh		43980
	1041792918	SFX_Staff_Swing_04	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\E5\{E5FF92F0-DFFE-385B-08B8-73E97E8AA08E}.wem		\Actor-Mixer Hierarchy\Player\Player_Combat\Player_Staff_Swing\SFX_Staff_Swing_04		78952
	1042833976	UI_Menu_Back	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\55\{55A03F81-F836-8EBA-349E-CAA7B6D9F2BA}.wem		\Actor-Mixer Hierarchy\UI\UI_Menu_Back		25300
	1043168548	SFX_Ellen_Footstep_Dirt_05	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\B0\{B0BF1DEA-03C2-7922-ACCC-D5956D334099}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Dirt\SFX_Ellen_Footstep_Dirt_05		86132
	1054101459	SFX_Ellen_Footstep_Stone_03	C:\Users\edaba\Documents\GitHub\DAU_AdventureGame\DAU_AdventureGame_WwiseProject\.cache\07\{07B843DE-89C1-5EE5-7625-98D50210EC70}.wem		\Actor-Mixer Hierarchy\Player\Player_Movement\Player_Footsteps\Player_Footstep_Stone\SFX_Ellen_Footstep_Stone_03		78044

